Chapman, Matt,656305,2019,670,439,.249,.244,0.005,.506,.493,0.013,.354,.352,0.002
Moreland, Mitch,519048,2019,335,226,.252,.253,-0.001,.507,.492,0.015,.347,.351,-0.004
Martin, Jason,641829,2019,40,26,.250,.283,-0.033,.306,.462,-0.156,.282,.351,-0.069
Hays, Austin,669720,2019,75,55,.309,.284,0.025,.574,.463,0.111,.393,.350,0.043
Marte, Starling,516782,2019,586,451,.295,.285,0.010,.503,.490,0.013,.353,.350,0.003
Longoria, Evan,446334,2019,508,346,.254,.268,-0.014,.437,.489,-0.052,.322,.350,-0.028
Swanson, Dansby,621020,2019,545,365,.251,.270,-0.019,.422,.476,-0.054,.317,.350,-0.033
Bogaerts, Xander,593428,2019,698,498,.309,.266,0.043,.555,.468,0.087,.390,.349,0.041
Markakis, Nick,455976,2019,469,361,.285,.297,-0.012,.420,.428,-0.008,.332,.349,-0.017
Suárez, Eugenio,553993,2019,662,392,.271,.241,0.030,.572,.491,0.081,.381,.349,0.032
Ravelo, Rangel,592660,2019,43,28,.205,.282,-0.077,.410,.513,-0.103,.276,.349,-0.073
Brantley, Michael,488726,2019,637,513,.311,.285,0.026,.503,.460,0.043,.367,.348,0.019
Luplow, Jordan,656669,2019,261,165,.276,.243,0.033,.551,.470,0.081,.383,.348,0.035
Cron, Kevin,605196,2019,78,44,.211,.234,-0.023,.521,.525,-0.004,.321,.348,-0.027
McNeil, Jeff,643446,2019,567,436,.318,.280,0.038,.531,.461,0.070,.384,.347,0.037
La Stella, Tommy,600303,2019,321,264,.295,.293,0.002,.486,.479,0.007,.345,.347,-0.002
Moustakas, Mike,519058,2019,584,427,.254,.257,-0.003,.516,.498,0.018,.348,.347,0.001
Smith, Kevan,607345,2019,211,155,.251,.288,-0.037,.393,.450,-0.057,.305,.347,-0.042
Wallach, Chad,595453,2019,54,36,.250,.235,0.015,.375,.508,-0.133,.309,.347,-0.038
Seager, Kyle,572122,2019,443,309,.239,.255,-0.016,.468,.481,-0.013,.332,.347,-0.015
Albies, Ozzie,645277,2019,702,532,.295,.282,0.013,.500,.481,0.019,.354,.346,0.008
Ohtani, Shohei,660271,2019,425,278,.286,.277,0.009,.505,.485,0.020,.351,.346,0.005
Bryant, Kris,592178,2019,634,400,.282,.244,0.038,.521,.457,0.064,.379,.346,0.033
Martínez, José,500874,2019,373,254,.269,.271,-0.002,.410,.466,-0.056,.323,.346,-0.023
Jiménez, Eloy,650391,2019,504,336,.267,.262,0.005,.513,.513,0.000,.343,.346,-0.003
Belt, Brandon,474832,2019,616,403,.234,.240,-0.006,.403,.454,-0.051,.319,.346,-0.027
Dickerson, Alex,543105,2019,190,133,.276,.269,0.007,.489,.477,0.012,.341,.345,-0.004
Tucker, Kyle,663656,2019,72,47,.269,.264,0.005,.537,.524,0.013,.349,.345,0.004
Machado, Manny,592518,2019,661,462,.256,.263,-0.007,.462,.466,-0.004,.335,.345,-0.010
Solano, Donovan,456781,2019,228,168,.330,.316,0.014,.456,.460,-0.004,.346,.344,0.002
Tatis Jr., Fernando,665487,2019,372,227,.317,.253,0.064,.590,.486,0.104,.398,.344,0.054
Biggio, Cavan,624415,2019,430,233,.234,.235,-0.001,.429,.419,0.010,.342,.344,-0.002
Lamb, Jake,571875,2019,226,134,.193,.230,-0.037,.353,.431,-0.078,.297,.344,-0.047
Hiura, Keston,669374,2019,348,208,.303,.248,0.055,.570,.499,0.071,.388,.343,0.045
Miller, Brad,543543,2019,170,109,.260,.237,0.023,.565,.512,0.053,.368,.343,0.025
Lux, Gavin,666158,2019,82,51,.240,.284,-0.044,.400,.451,-0.051,.301,.343,-0.042
Vogelbach, Daniel,596129,2019,558,315,.208,.223,-0.015,.439,.437,0.002,.333,.343,-0.010
Santana, Danny,542454,2019,511,328,.283,.275,0.008,.534,.502,0.032,.351,.342,0.009
Cooper, Garrett,643265,2019,421,273,.281,.267,0.014,.446,.464,-0.018,.337,.342,-0.005
Hilliard, Sam,656541,2019,87,54,.273,.243,0.030,.649,.497,0.152,.407,.342,0.065
Contreras, Willson,575929,2019,409,260,.272,.242,0.030,.533,.476,0.057,.368,.342,0.026
Pederson, Joc,592626,2019,514,341,.249,.244,0.005,.538,.472,0.066,.362,.342,0.020
Arenado, Nolan,571448,2019,662,503,.315,.269,0.046,.583,.479,0.104,.392,.341,0.051
García, Avisaíl,541645,2019,530,367,.282,.269,0.013,.464,.490,-0.026,.334,.341,-0.007
Williams, Mason,592863,2019,34,25,.267,.312,-0.045,.300,.435,-0.135,.276,.341,-0.065
Votto, Joey,458015,2019,608,405,.261,.253,0.008,.411,.436,-0.025,.332,.341,-0.009
Murphy, Sean,669221,2019,60,37,.245,.240,0.005,.566,.474,0.092,.370,.341,0.029
Urshela, Gio,570482,2019,476,359,.314,.278,0.036,.534,.487,0.047,.369,.340,0.029
Yastrzemski, Mike,573262,2019,411,268,.272,.250,0.022,.518,.501,0.017,.353,.340,0.013
Díaz, Aledmys,649557,2019,247,188,.271,.262,0.009,.467,.420,0.047,.345,.340,0.005
Suzuki, Kurt,435559,2019,309,247,.264,.279,-0.015,.486,.457,0.029,.337,.340,-0.003
Maybin, Cameron,457727,2019,269,167,.285,.252,0.033,.494,.452,0.042,.362,.339,0.023
Walker, Neil,435522,2019,381,261,.261,.265,-0.004,.395,.427,-0.032,.319,.339,-0.020
Ramírez, José,608070,2019,542,414,.255,.263,-0.008,.479,.456,0.023,.334,.339,-0.005
Kepler, Max,596146,2019,596,429,.252,.255,-0.003,.519,.452,0.067,.355,.339,0.016
Laureano, Ramón,657656,2019,481,320,.288,.265,0.023,.521,.478,0.043,.356,.338,0.018
Realmuto, J.T.,592663,2019,593,423,.275,.270,0.005,.493,.465,0.028,.339,.338,0.001
Lowe, Brandon,664040,2019,327,184,.270,.234,0.036,.514,.495,0.019,.354,.338,0.016
Dahl, David,621311,2019,413,271,.302,.265,0.037,.524,.485,0.039,.364,.337,0.027
Turner, Trea,607208,2019,569,410,.298,.276,0.022,.497,.452,0.045,.356,.337,0.019
Story, Trevor,596115,2019,656,417,.294,.260,0.034,.554,.465,0.089,.380,.337,0.043
Dozier, Hunter,641531,2019,586,380,.279,.258,0.021,.522,.466,0.056,.360,.337,0.023
Benintendi, Andrew,643217,2019,615,409,.266,.260,0.006,.431,.452,-0.021,.330,.337,-0.007
Anderson, Brian,605119,2019,520,348,.261,.250,0.011,.468,.451,0.017,.342,.337,0.005
Hoskins, Rhys,656555,2019,705,403,.226,.214,0.012,.454,.415,0.039,.346,.337,0.009
Gurriel Jr., Lourdes,666971,2019,343,232,.277,.248,0.029,.541,.495,0.046,.358,.336,0.022
Winker, Jesse,608385,2019,384,278,.269,.264,0.005,.473,.421,0.052,.351,.336,0.015
Caratini, Victor,605170,2019,279,188,.266,.251,0.015,.447,.430,0.017,.338,.336,0.002
Desmond, Ian,435622,2019,482,327,.255,.267,-0.012,.479,.479,0.000,.328,.336,-0.008
Kelly, Carson,608348,2019,365,236,.245,.244,0.001,.478,.454,0.024,.339,.336,0.003
Fowler, Dexter,451594,2019,574,350,.238,.246,-0.008,.409,.416,-0.007,.326,.336,-0.010
Polanco, Jorge,593871,2019,704,524,.295,.265,0.030,.485,.454,0.031,.352,.335,0.017
Solak, Nick,669256,2019,135,87,.293,.245,0.048,.491,.421,0.070,.375,.335,0.040
Happ, Ian,664023,2019,156,102,.264,.230,0.034,.564,.500,0.064,.368,.335,0.033
Severino, Pedro,600474,2019,341,235,.249,.264,-0.015,.420,.441,-0.021,.316,.335,-0.019
Aguilar, Jesús,542583,2019,369,240,.236,.244,-0.008,.389,.439,-0.050,.305,.335,-0.030
Flores, Wilmer,527038,2019,285,235,.317,.288,0.029,.487,.439,0.048,.358,.334,0.024
Bichette, Bo,666182,2019,212,147,.311,.269,0.042,.571,.474,0.097,.384,.334,0.050
Torres, Gleyber,650402,2019,604,424,.278,.253,0.025,.535,.480,0.055,.358,.334,0.024
Santana, Domingo,570267,2019,507,289,.253,.243,0.010,.441,.466,-0.025,.325,.334,-0.009
d'Arnaud, Travis,518595,2019,391,272,.251,.260,-0.009,.433,.452,-0.019,.314,.334,-0.020
Bruce, Jay,457803,2019,333,231,.216,.238,-0.022,.523,.527,-0.004,.318,.334,-0.016
Altuve, Jose,514888,2019,548,422,.298,.257,0.041,.550,.466,0.084,.374,.333,0.041
Verdugo, Alex,657077,2019,377,300,.294,.284,0.010,.475,.451,0.024,.341,.333,0.008
Arraez, Luis,650333,2019,366,300,.334,.283,0.051,.439,.402,0.037,.360,.332,0.028
Mazara, Nomar,608577,2019,469,327,.268,.260,0.008,.469,.474,-0.005,.327,.332,-0.005
Núñez, Renato,600524,2019,599,402,.244,.251,-0.007,.460,.469,-0.009,.323,.332,-0.009
Calhoun, Kole,594777,2019,632,392,.232,.236,-0.004,.467,.459,0.008,.329,.332,-0.003
Sandoval, Pablo,467055,2019,296,210,.268,.268,0.000,.507,.469,0.038,.336,.331,0.005
Nimmo, Brandon,607043,2019,254,132,.221,.214,0.007,.407,.346,0.061,.340,.331,0.009
Dietrich, Derek,518618,2019,306,178,.187,.211,-0.024,.462,.407,0.055,.333,.331,0.002
Braun, Ryan,460075,2019,508,357,.285,.260,0.025,.505,.461,0.044,.351,.330,0.021
Sisco, Chance,642082,2019,198,106,.210,.218,-0.008,.395,.415,-0.020,.319,.330,-0.011
Pollock, AJ,572041,2019,342,238,.266,.254,0.012,.468,.449,0.019,.333,.329,0.004
Lowe, Nathaniel,663993,2019,169,104,.263,.257,0.006,.454,.454,0.000,.328,.329,-0.001
Dozier, Brian,572821,2019,482,312,.238,.233,0.005,.430,.424,0.006,.329,.329,0.000
Lindor, Francisco,596019,2019,654,507,.284,.268,0.016,.518,.457,0.061,.349,.328,0.021
Vogt, Stephen,519390,2019,280,193,.263,.249,0.014,.490,.482,0.008,.331,.328,0.003
Cain, Lorenzo,456715,2019,623,460,.260,.280,-0.020,.372,.405,-0.033,.302,.328,-0.026
Canó, Robinson,429664,2019,423,324,.256,.277,-0.021,.428,.445,-0.017,.308,.328,-0.020
Tellez, Rowdy,642133,2019,409,257,.227,.245,-0.018,.449,.465,-0.016,.308,.328,-0.020
Edman, Tommy,669242,2019,349,265,.304,.280,0.024,.500,.437,0.063,.357,.327,0.030
Báez, Javier,595879,2019,561,377,.281,.256,0.025,.531,.495,0.036,.347,.327,0.020
Seager, Corey,608369,2019,541,395,.272,.252,0.020,.483,.452,0.031,.340,.327,0.013
Cabrera, Miguel,408234,2019,549,390,.282,.265,0.017,.398,.428,-0.030,.318,.326,-0.008
Guerrero Jr., Vladimir,665489,2019,514,375,.272,.254,0.018,.433,.433,0.000,.329,.326,0.003
Gordon, Alex,460086,2019,633,463,.266,.251,0.015,.396,.417,-0.021,.319,.326,-0.007
Garlick, Kyle,664247,2019,53,29,.250,.220,0.030,.521,.504,0.017,.342,.326,0.016
Slater, Austin,596103,2019,192,109,.238,.227,0.011,.417,.432,-0.015,.320,.326,-0.006
McBroom, Ryan,643436,2019,83,50,.293,.253,0.040,.360,.429,-0.069,.318,.325,-0.007
Zimmerman, Ryan,475582,2019,190,134,.257,.247,0.010,.415,.443,-0.028,.313,.325,-0.012
Escobar, Eduardo,500871,2019,699,516,.269,.252,0.017,.511,.461,0.050,.341,.324,0.017
Grossman, Robbie,543257,2019,482,336,.240,.260,-0.020,.348,.377,-0.029,.299,.324,-0.025
DeJong, Paul,657557,2019,664,440,.233,.231,0.002,.444,.437,0.007,.322,.324,-0.002
Naquin, Tyler,571980,2019,294,212,.288,.268,0.020,.467,.463,0.004,.330,.323,0.007
Narváez, Omar,553882,2019,482,339,.278,.252,0.026,.460,.417,0.043,.345,.323,0.022
McCann, James,543510,2019,476,303,.273,.256,0.017,.460,.446,0.014,.333,.323,0.010
McMahon, Ryan,641857,2019,539,322,.250,.241,0.009,.450,.428,0.022,.330,.323,0.007
Guzmán, Ronald,608597,2019,295,173,.219,.234,-0.015,.414,.420,-0.006,.306,.323,-0.017
Dickerson, Corey,572816,2019,279,207,.304,.262,0.042,.565,.473,0.092,.367,.322,0.045
Tauchman, Mike,643565,2019,296,190,.277,.245,0.032,.504,.405,0.099,.364,.322,0.042
Rosario, Eddie,592696,2019,590,482,.276,.255,0.021,.500,.487,0.013,.329,.322,0.007
Eaton, Adam,594809,2019,656,472,.279,.248,0.031,.428,.394,0.034,.342,.321,0.021
Adrianza, Ehire,501303,2019,236,168,.272,.263,0.009,.416,.389,0.027,.323,.321,0.002
Alfaro, Jorge,595751,2019,465,279,.262,.248,0.014,.425,.458,-0.033,.312,.321,-0.009
Haniger, Mitch,571745,2019,283,167,.220,.219,0.001,.463,.438,0.025,.326,.321,0.005
Smith, Dominic,642086,2019,197,133,.282,.236,0.046,.525,.430,0.095,.368,.320,0.048
Calhoun, Willie,641432,2019,337,258,.269,.252,0.017,.524,.435,0.089,.351,.320,0.031
Osuna, José,591741,2019,285,217,.264,.259,0.005,.456,.435,0.021,.319,.320,-0.001
Gonzalez, Marwin,503556,2019,463,328,.264,.259,0.005,.414,.432,-0.018,.313,.320,-0.007
Ahmed, Nick,605113,2019,625,456,.254,.255,-0.001,.437,.425,0.012,.315,.320,-0.005
Profar, Jurickson,595777,2019,518,387,.218,.243,-0.025,.410,.419,-0.009,.301,.320,-0.019
Rojas, Josh,668942,2019,157,97,.217,.235,-0.018,.312,.406,-0.094,.279,.320,-0.041
Anderson, Tim,641313,2019,518,391,.335,.281,0.054,.508,.449,0.059,.363,.319,0.044
Frazier, Clint,640449,2019,246,158,.267,.244,0.023,.489,.459,0.030,.333,.319,0.014
Thames, Eric,519346,2019,459,258,.247,.217,0.030,.505,.421,0.084,.354,.319,0.035
VanMeter, Josh,642165,2019,260,173,.237,.238,-0.001,.408,.407,0.001,.316,.319,-0.003
Stewart, Christin,621514,2019,416,272,.233,.245,-0.012,.388,.433,-0.045,.294,.319,-0.025
Adams, Matt,571431,2019,333,196,.226,.228,-0.002,.465,.478,-0.013,.306,.319,-0.013
Aquino, Aristides,606157,2019,225,147,.259,.231,0.028,.576,.475,0.101,.360,.318,0.042
Adames, Willy,642715,2019,584,382,.254,.247,0.007,.418,.433,-0.015,.313,.318,-0.005
Smith, Will,669257,2019,196,121,.253,.221,0.032,.571,.447,0.124,.369,.318,0.051
Heyward, Jason,518792,2019,589,406,.251,.249,0.002,.429,.388,0.041,.328,.318,0.010
Merrifield, Whit,593160,2019,735,559,.302,.274,0.028,.463,.423,0.040,.340,.317,0.023
Puig, Yasiel,624577,2019,611,426,.267,.246,0.021,.458,.436,0.022,.330,.317,0.013
Jones, JaCoby,592444,2019,333,206,.235,.241,-0.006,.430,.442,-0.012,.311,.317,-0.006
Carpenter, Matt,572761,2019,492,293,.226,.213,0.013,.392,.397,-0.005,.315,.317,-0.002
Upton, Justin,457708,2019,256,146,.215,.219,-0.004,.416,.426,-0.010,.307,.317,-0.010
Gosselin, Phil,594838,2019,68,49,.262,.278,-0.016,.308,.431,-0.123,.263,.316,-0.053
Cabrera, Asdrúbal,452678,2019,514,351,.260,.236,0.024,.441,.405,0.036,.331,.316,0.015
Pérez, Roberto,547379,2019,449,273,.239,.218,0.021,.452,.438,0.014,.326,.316,0.010
Forsythe, Logan,523253,2019,367,219,.227,.230,-0.003,.353,.395,-0.042,.298,.316,-0.018
Berti, Jon,542932,2019,287,184,.273,.256,0.017,.406,.377,0.029,.326,.315,0.011
Beaty, Matt,607461,2019,268,216,.265,.268,-0.003,.458,.417,0.041,.324,.315,0.009
Santander, Anthony,623993,2019,405,298,.261,.256,0.005,.476,.456,0.020,.321,.315,0.006
Jones, Adam,430945,2019,528,387,.260,.255,0.005,.414,.429,-0.015,.308,.315,-0.007
Bote, David,623520,2019,356,212,.257,.237,0.020,.422,.372,0.050,.336,.315,0.021
Iannetta, Chris,455104,2019,164,91,.222,.229,-0.007,.417,.415,0.002,.303,.315,-0.012
Odor, Rougned,596059,2019,581,346,.205,.216,-0.011,.439,.455,-0.016,.302,.315,-0.013
Ramos, Wilson,467092,2019,524,407,.288,.260,0.028,.416,.396,0.020,.327,.314,0.013
Straw, Myles,664702,2019,128,85,.269,.249,0.020,.343,.329,0.014,.323,.314,0.009
Duvall, Adam,594807,2019,130,82,.267,.194,0.073,.567,.521,0.046,.360,.314,0.046
Kingery, Scott,664068,2019,500,314,.258,.244,0.014,.474,.432,0.042,.329,.314,0.015
Myers, Wil,571976,2019,490,269,.239,.226,0.013,.418,.424,-0.006,.316,.314,0.002
Gurriel, Yuli,493329,2019,612,505,.298,.273,0.025,.541,.404,0.137,.364,.313,0.051
Rosario, Amed,642708,2019,655,497,.287,.279,0.008,.432,.411,0.021,.318,.313,0.005
Molina, Yadier,425877,2019,452,366,.270,.262,0.008,.399,.422,-0.023,.303,.313,-0.010
Mercer, Jordy,474568,2019,271,199,.270,.259,0.011,.438,.442,-0.004,.314,.313,0.001
Piscotty, Stephen,572039,2019,393,277,.249,.242,0.007,.412,.422,-0.010,.306,.313,-0.007
McCann, Brian,435263,2019,316,230,.249,.236,0.013,.412,.399,0.013,.311,.313,-0.002
Puello, César,527049,2019,147,88,.248,.224,0.024,.384,.371,0.013,.325,.313,0.012
Pujols, Albert,405395,2019,545,431,.244,.245,-0.001,.430,.420,0.010,.308,.313,-0.005
Austin, Tyler,592122,2019,179,88,.188,.192,-0.004,.409,.444,-0.035,.298,.313,-0.015
Collins, Zack,641470,2019,102,47,.186,.195,-0.009,.349,.435,-0.086,.282,.313,-0.031
Fletcher, David,664058,2019,653,534,.290,.283,0.007,.384,.361,0.023,.318,.312,0.006
Frazier, Adam,624428,2019,608,484,.278,.268,0.010,.417,.394,0.023,.320,.312,0.008
Castro, Starlin,516770,2019,676,534,.270,.266,0.004,.436,.433,0.003,.307,.312,-0.005
Kipnis, Jason,543401,2019,511,381,.245,.252,-0.007,.410,.413,-0.003,.301,.312,-0.011
Bradley Jr., Jackie,598265,2019,567,344,.225,.222,0.003,.421,.408,0.013,.314,.312,0.002
Davis, Khris,501981,2019,533,337,.220,.227,-0.007,.387,.428,-0.041,.289,.312,-0.023
Renfroe, Hunter,592669,2019,494,292,.216,.219,-0.003,.489,.455,0.034,.320,.312,0.008
Astudillo, Willians,553902,2019,204,186,.268,.277,-0.009,.379,.407,-0.028,.288,.311,-0.023
Hernández, Teoscar,606192,2019,464,265,.230,.213,0.017,.472,.445,0.027,.325,.311,0.014
Jansen, Danny,643376,2019,384,270,.207,.242,-0.035,.360,.414,-0.054,.275,.311,-0.036
Moran, Colin,592567,2019,503,353,.277,.256,0.021,.429,.430,-0.001,.315,.310,0.005
Stallings, Jacob,607732,2019,210,152,.262,.254,0.008,.382,.417,-0.035,.297,.310,-0.013
Schoop, Jonathan,570731,2019,464,318,.256,.247,0.009,.473,.434,0.039,.324,.310,0.014
Duffy, Matt,622110,2019,169,119,.252,.250,0.002,.327,.329,-0.002,.299,.310,-0.011
Frazier, Todd,453943,2019,499,341,.251,.232,0.019,.443,.404,0.039,.328,.310,0.018
Chirinos, Robinson,455139,2019,437,248,.238,.209,0.029,.443,.383,0.060,.336,.310,0.026
Villar, Jonathan,542340,2019,714,472,.274,.241,0.033,.453,.405,0.048,.335,.309,0.026
Posey, Buster,457763,2019,445,336,.257,.246,0.011,.368,.406,-0.038,.298,.308,-0.010
Duda, Lucas,446263,2019,119,75,.171,.221,-0.050,.324,.451,-0.127,.245,.308,-0.063
Sogard, Eric,519299,2019,442,339,.290,.265,0.025,.457,.373,0.084,.342,.307,0.035
Reddick, Josh,502210,2019,550,445,.275,.266,0.009,.409,.386,0.023,.306,.307,-0.001
Pinder, Chad,640461,2019,370,257,.240,.242,-0.002,.416,.426,-0.010,.298,.307,-0.009
Vázquez, Christian,543877,2019,521,387,.276,.244,0.032,.477,.432,0.045,.331,.306,0.025
Riley, Austin,663586,2019,297,168,.226,.223,0.003,.471,.456,0.015,.307,.306,0.001
Drury, Brandon,592273,2019,447,308,.218,.245,-0.027,.380,.421,-0.041,.271,.306,-0.035
Candelario, Jeimer,600869,2019,386,237,.203,.228,-0.025,.337,.365,-0.028,.283,.306,-0.023
Granderson, Curtis,434158,2019,363,221,.183,.213,-0.030,.356,.386,-0.030,.275,.306,-0.031
Hosmer, Eric,543333,2019,667,461,.265,.251,0.014,.425,.413,0.012,.309,.305,0.004
Stewart, DJ,621466,2019,142,101,.238,.232,0.006,.381,.393,-0.012,.299,.305,-0.006
Bader, Harrison,664056,2019,406,233,.205,.204,0.001,.366,.392,-0.026,.293,.305,-0.012
